latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
49.95501,-121.43539,328.98,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,283.37,5.41,N
49.95551,-121.51199,309.31,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,281.9,5.96,N
49.95554,-121.4749,312.29,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.85,3.0,N
49.95608,-121.45865,307.55,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,286.15,2.34,N
49.95642,-121.4415,320.12,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.65,3.64,N
49.95762,-121.5211,347.25,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,286.43,5.96,N
49.95795,-121.46673,314.28,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,287.67,2.34,N
49.95812,-121.44885,308.3,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,286.37,3.64,N
49.95894,-121.43375,327.39,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,283.37,8.25,N
49.95956,-121.47372,317.03,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,286.77,1.95,N
49.96008,-121.45739,309.1,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.87,2.34,N
49.96031,-121.4397,315.66,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.19,3.97,N
49.9618,-121.42754,307.68,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,281.68,8.25,N
49.96193,-121.46535,321.36,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,287.41,2.34,N
49.96288,-121.43217,347.21,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,289.63,8.25,N
49.96352,-121.47224,312.04,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,287.18,1.95,N
49.96368,-121.41708,298.78,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,275.79,0.85,N
49.96421,-121.43795,306.26,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,284.22,3.97,N
49.96582,-121.46363,345.89,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,290.5,5.51,N
49.96779,-121.41624,302.45,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,269.87,0.85,N
49.96796,-121.45425,308.55,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.11,5.51,N
49.96803,-121.43584,315.63,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,284.29,4.14,N
49.96971,-121.46187,335.34,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,289.01,5.51,N
49.97077,-121.41051,297.71,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,265.79,0.71,N
49.97179,-121.41495,304.57,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,268.81,0.82,N
49.97189,-121.45262,314.86,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.68,4.93,N
49.97271,-121.41891,305.86,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,274.18,0.82,N
49.97364,-121.46027,319.88,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.19,4.93,N
49.97371,-121.44189,326.43,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.56,4.14,N
49.97469,-121.4089,298.08,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,267.84,0.71,N
49.97566,-121.41306,304.9,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,269.29,0.82,N
49.97583,-121.45112,347.03,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,287.35,4.93,N
49.97585,-121.43249,333.2,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.15,20.68,N
49.97653,-121.41683,307.48,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,272.37,0.82,N
49.97742,-121.42067,300.78,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,276.83,1.61,N
49.97743,-121.43314,347.09,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.78,15.69,N
49.97762,-121.45889,322.45,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.27,4.93,N
49.97768,-121.44045,343.79,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,288.94,20.68,N
49.97842,-121.425,304.5,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,277.68,1.61,N
49.97932,-121.44115,352.4,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,290.04,34.69,N
49.97948,-121.41098,302.42,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,269.52,1.05,N
49.97964,-121.42422,308.92,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,276.84,15.69,N
49.97974,-121.44941,351.19,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,300.49,34.52,N
49.97983,-121.43112,345.28,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.75,20.68,N
49.98037,-121.41481,306.81,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,272.0,1.05,N
49.98046,-121.40925,295.87,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,270.29,1.22,N
49.98123,-121.41853,307.4,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,275.09,1.98,N
49.98137,-121.41312,305.04,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,270.4,1.12,N
49.98138,-121.44994,367.0,0.57,0.43,2026-07-07,1053,N,VIIRS,h,2.0NRT,297.31,34.69,N
49.98143,-121.43182,349.55,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,291.58,15.69,N
49.98157,-121.45744,348.76,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,289.1,34.52,N
49.98162,-121.4389,367.0,0.57,0.43,2026-07-07,1053,N,VIIRS,h,2.0NRT,297.94,20.68,N
49.98223,-121.41685,306.38,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,273.89,1.12,N
49.98228,-121.4231,311.17,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,277.03,1.98,N
49.98325,-121.43954,353.66,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,304.18,34.69,N
49.98326,-121.45791,343.21,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,294.95,24.67,N
49.98352,-121.42236,309.4,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,278.17,65.02,N
49.98354,-121.44727,355.47,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,299.55,34.52,N
49.98384,-121.42986,335.92,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,295.6,64.07,N
49.98417,-121.41265,304.61,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,271.84,1.05,N
49.98509,-121.41659,300.91,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,276.24,1.98,N
49.98515,-121.41087,300.16,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,272.72,1.12,N
49.9852,-121.44782,351.94,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,296.51,34.69,N
49.98547,-121.45571,352.78,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,294.5,34.52,N
49.98558,-121.43742,348.62,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,306.81,64.07,N
49.98607,-121.41483,301.22,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,274.75,1.12,N
49.98614,-121.42117,303.46,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,278.58,1.98,N
49.98715,-121.45615,335.82,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,283.96,24.67,N
49.98721,-121.43806,345.02,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,297.99,30.03,N
49.98737,-121.44527,345.09,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,285.65,11.38,N
49.98786,-121.42867,328.62,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,295.21,64.07,N
49.98893,-121.40864,297.78,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,272.89,1.24,N
49.98907,-121.446,306.93,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,281.73,30.03,N
49.98949,-121.4294,347.05,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,282.06,65.02,N
49.98958,-121.43617,341.18,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,289.7,64.07,N
49.98988,-121.41272,298.37,0.38,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,274.1,1.24,N
49.99121,-121.43674,318.19,0.57,0.43,2026-07-07,1053,N,VIIRS,n,2.0NRT,280.79,30.03,N
49.88402,-121.47374,331.82,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,283.64,11.82,D
49.88502,-121.46862,356.27,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,297.56,11.82,D
49.88605,-121.46341,345.12,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,296.01,14.27,D
49.8875,-121.47519,343.09,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,287.61,10.4,D
49.88849,-121.47013,352.75,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,295.62,10.4,D
49.88895,-121.48691,330.0,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,285.25,4.63,D
49.8895,-121.465,354.86,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,301.32,27.65,D
49.89137,-121.49378,334.61,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,302.48,76.29,D
49.89242,-121.48844,339.5,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,300.02,33.56,D
49.89588,-121.48997,354.84,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,317.55,33.56,D
49.89692,-121.48468,335.79,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,292.49,33.56,D
49.89728,-121.49232,367.0,0.45,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,295.53,15.12,D
49.89755,-121.46235,338.84,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,298.2,6.69,D
49.89833,-121.48695,339.97,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,298.88,5.33,D
49.90182,-121.48837,333.84,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,296.96,5.33,D
49.90205,-121.45858,347.31,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,302.97,25.44,D
49.9035,-121.46066,346.15,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,302.13,7.03,D
49.90388,-121.48756,332.49,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,297.35,7.91,D
49.90528,-121.48993,332.23,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,301.17,6.37,D
49.90557,-121.45979,339.43,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,301.03,7.48,D
49.90696,-121.46223,335.89,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,300.35,7.03,D
49.90769,-121.49686,343.17,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,300.76,5.22,D
49.90872,-121.49161,349.89,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,309.95,6.37,D
49.91216,-121.49327,347.03,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,304.69,12.93,D
49.91454,-121.50025,336.95,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,300.56,5.09,D
49.92133,-121.50403,345.89,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,292.54,9.62,D
49.92366,-121.51132,353.39,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,315.04,17.71,D
49.92476,-121.50574,336.03,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,296.66,17.71,D
49.92712,-121.51288,347.87,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,305.18,17.71,D
49.92946,-121.52009,346.53,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,301.59,54.23,D
49.93292,-121.52164,367.0,0.45,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,329.92,54.23,D
49.93399,-121.51621,367.0,0.45,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,326.68,123.14,D
49.93641,-121.52304,367.0,0.45,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,339.07,179.12,D
49.93887,-121.52973,346.49,0.45,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,303.1,179.12,D
49.93946,-121.45019,357.1,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,285.91,35.3,D
49.9408,-121.44341,348.11,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,288.41,114.91,D
49.94538,-121.43925,342.71,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,286.92,7.99,D
49.94653,-121.43337,350.7,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,287.63,27.79,D
49.94772,-121.42735,354.6,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,301.11,27.79,D
49.94893,-121.42117,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,337.17,398.98,D
49.9499,-121.43538,350.45,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,295.18,27.79,D
49.95226,-121.42335,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,337.62,398.98,D
49.95568,-121.42504,356.3,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,286.46,34.17,D
49.95695,-121.41858,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,291.84,34.17,D
49.96481,-121.43595,347.41,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,287.49,18.25,D
49.97265,-121.39593,338.57,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,281.06,16.02,D
49.97557,-121.41934,299.03,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,320.83,728.05,D
49.97616,-121.39715,353.7,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,281.02,525.44,D
49.97738,-121.39095,334.48,0.44,0.39,2026-07-07,2040,N,VIIRS,n,2.0NRT,283.89,13.23,D
49.97764,-121.42799,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,328.36,116.81,D
49.97833,-121.40524,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,363.57,525.44,D
49.9799,-121.43564,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,298.55,116.81,D
49.97996,-121.45456,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,299.22,34.02,D
49.98088,-121.39216,358.05,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,281.33,13.23,D
49.98222,-121.44302,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,296.4,76.73,D
49.98341,-121.43691,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,298.41,97.58,D
49.98343,-121.45599,356.77,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,292.36,34.02,D
49.98346,-121.35979,326.23,0.44,0.38,2026-07-07,2040,N,VIIRS,n,2.0NRT,276.96,6.37,D
49.98458,-121.45013,356.74,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,293.85,76.73,D
49.98569,-121.44443,367.0,0.44,0.39,2026-07-07,2040,N,VIIRS,h,2.0NRT,331.57,76.73,D
49.9869,-121.43828,356.74,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,292.8,97.58,D
49.98817,-121.43173,323.46,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,324.89,97.58,D
49.9892,-121.44568,357.08,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,284.63,45.41,D
49.9904,-121.43954,357.09,0.44,0.39,2026-07-07,2040,N,VIIRS,l,2.0NRT,283.79,128.84,D
49.90248,-121.18522,350.08,0.76,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,269.52,22.82,D
49.90974,-121.18529,356.85,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,256.73,22.82,D
49.91008,-121.19974,351.36,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,269.9,22.82,D
49.91094,-121.2345,341.04,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,276.01,38.24,D
49.91143,-121.25498,346.84,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,266.66,38.94,D
49.91171,-121.26669,345.73,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,268.8,41.82,D
49.91346,-121.34129,344.02,0.74,0.76,2026-07-07,2222,N,VIIRS,n,2.0NRT,268.08,23.67,D
49.91367,-121.35033,341.91,0.74,0.76,2026-07-07,2222,N,VIIRS,n,2.0NRT,270.78,23.67,D
49.91695,-121.18382,357.86,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,261.69,32.64,D
49.91731,-121.19896,352.99,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,273.32,32.64,D
49.91758,-121.21012,354.54,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,266.02,23.47,D
49.91777,-121.21811,356.04,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,270.0,23.47,D
49.91794,-121.22471,345.46,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,273.9,47.38,D
49.9188,-121.26101,355.74,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,265.99,66.63,D
49.9192,-121.27817,350.55,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,265.95,41.45,D
49.92003,-121.31405,351.71,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,271.22,27.11,D
49.92051,-121.33463,355.05,0.74,0.76,2026-07-07,2222,N,VIIRS,n,2.0NRT,268.77,25.01,D
49.92249,-121.11275,349.52,0.76,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,268.64,45.78,D
49.92285,-121.12794,357.14,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,256.62,110.93,D
49.92406,-121.17776,357.14,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,259.48,32.64,D
49.92437,-121.19082,357.09,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,268.94,32.64,D
49.92468,-121.20396,351.15,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,276.38,23.47,D
49.92479,-121.16917,356.83,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,257.87,154.8,D
49.9249,-121.21313,354.87,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,276.17,23.47,D
49.92508,-121.17929,356.85,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,262.81,68.31,D
49.92547,-121.19322,356.83,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,271.02,68.31,D
49.92647,-121.28072,357.14,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,259.94,41.45,D
49.92688,-121.29792,357.14,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,264.27,27.11,D
49.92721,-121.31248,339.94,0.75,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,278.2,27.11,D
49.92741,-121.32124,357.14,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,276.26,25.01,D
49.92771,-121.33439,343.67,0.74,0.76,2026-07-07,2222,N,VIIRS,n,2.0NRT,267.5,25.01,D
49.93046,-121.11268,356.79,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,263.17,43.09,D
49.93084,-121.12624,356.81,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,261.26,108.85,D
49.9319,-121.16373,356.79,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,266.5,69.31,D
49.93219,-121.17411,355.15,0.76,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,280.59,50.92,D
49.93252,-121.18582,356.79,0.75,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,272.43,50.92,D
49.93769,-121.11105,346.78,0.76,0.77,2026-07-07,2222,N,VIIRS,n,2.0NRT,279.94,43.09,D
49.93913,-121.16269,356.78,0.76,0.77,2026-07-07,2222,N,VIIRS,l,2.0NRT,277.0,69.31,D
49.883,-121.46777,329.18,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,286.92,3.98,N
49.8842,-121.47421,330.76,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,286.75,3.98,N
49.88629,-121.46598,349.52,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,293.5,3.98,N
49.88749,-121.4724,312.81,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,289.46,3.98,N
49.8896,-121.4643,324.84,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,290.68,1.73,N
49.89292,-121.46268,308.64,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,288.23,1.73,N
49.89428,-121.48959,303.98,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.69,1.3,N
49.8954,-121.4956,308.31,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.75,1.3,N
49.89622,-121.46094,306.85,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.11,2.27,N
49.89951,-121.45915,332.38,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,290.99,2.27,N
49.90531,-121.49065,302.6,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,284.74,1.73,N
49.90972,-121.49496,308.85,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,284.64,1.11,N
49.91299,-121.49304,306.04,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.14,1.11,N
49.91412,-121.49916,304.32,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,283.88,1.11,N
49.91847,-121.50318,307.85,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,283.53,1.44,N
49.9217,-121.50568,312.89,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.66,1.47,N
49.92279,-121.5115,302.65,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.78,1.47,N
49.92282,-121.50716,308.38,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.12,1.44,N
49.9239,-121.51302,306.1,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.56,0.9,N
49.9283,-121.52158,301.87,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,281.41,1.25,N
49.93162,-121.52,333.4,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.65,2.8,N
49.93273,-121.52593,329.55,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,284.0,1.91,N
49.93385,-121.53188,313.88,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,280.78,1.91,N
49.93491,-121.51831,321.46,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,286.39,2.8,N
49.93519,-121.44289,332.79,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,294.2,32.38,N
49.93606,-121.52444,308.15,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.27,1.91,N
49.93618,-121.44818,345.46,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,295.02,14.75,N
49.93716,-121.45343,338.96,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,292.24,14.75,N
49.93723,-121.53062,303.26,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,281.37,1.91,N
49.93753,-121.43609,329.29,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.76,7.6,N
49.93811,-121.4585,343.39,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,292.23,5.57,N
49.93857,-121.4416,335.74,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,291.32,7.6,N
49.9391,-121.4638,345.11,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,292.68,5.57,N
49.93958,-121.44697,318.04,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,288.06,1.65,N
49.94009,-121.41112,327.43,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,284.62,12.96,N
49.9401,-121.46916,315.21,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.85,2.18,N
49.94085,-121.43448,321.09,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.71,7.6,N
49.9411,-121.4165,349.34,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,294.97,12.96,N
49.94189,-121.44004,332.38,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,292.05,7.6,N
49.94342,-121.40956,328.86,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,287.13,12.96,N
49.94347,-121.46783,332.67,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,290.26,1.93,N
49.94384,-121.39249,308.29,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.4,3.55,N
49.94442,-121.41489,342.49,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,297.28,12.96,N
49.94483,-121.39777,331.89,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.11,3.55,N
49.94519,-121.43835,317.85,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,288.54,2.76,N
49.94544,-121.42033,351.82,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,292.45,16.63,N
49.94579,-121.40289,325.88,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,286.14,3.55,N
49.94615,-121.38551,334.74,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,285.68,3.55,N
49.94644,-121.42567,350.57,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,293.81,16.63,N
49.94675,-121.40804,331.38,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,288.22,2.02,N
49.94716,-121.39088,340.07,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,288.48,3.55,N
49.94745,-121.43109,334.7,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,290.37,2.76,N
49.94747,-121.37327,312.0,0.41,0.37,2026-07-08,1034,N,VIIRS,n,2.0NRT,282.6,1.88,N
